date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:11:06	313/313	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:06%20GMT	https://smarthr.co.in/demo/html/template/training.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/training.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:06	209033/209033	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:13%20GMT	https://smarthr.co.in/demo/html/template/training	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/training.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:06	313/313	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:06%20GMT	https://smarthr.co.in/demo/html/template/trainers.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/trainers.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:07	201826/201826	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:13%20GMT	https://smarthr.co.in/demo/html/template/trainers	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/trainers.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:07	318/318	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:07%20GMT	https://smarthr.co.in/demo/html/template/training-type.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/training-type.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:07	197936/197936	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:13%20GMT	https://smarthr.co.in/demo/html/template/training-type	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/training-type.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:07	314/314	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:07%20GMT	https://smarthr.co.in/demo/html/template/promotion.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/promotion.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:08	209161/209161	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/promotion	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/promotion.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:08	316/316	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:08%20GMT	https://smarthr.co.in/demo/html/template/resignation.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/resignation.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:08	208667/208667	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/resignation	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/resignation.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:08	316/316	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:08%20GMT	https://smarthr.co.in/demo/html/template/termination.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/termination.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:08	349744/349744	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:13%20GMT	https://smarthr.co.in/demo/html/template/termination	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/termination.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:09	314/314	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:09%20GMT	https://smarthr.co.in/demo/html/template/estimates.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/estimates.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:09	216522/216522	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/estimates	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/estimates.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:09	313/313	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:09%20GMT	https://smarthr.co.in/demo/html/template/payments.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/payments.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:09	201655/201655	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/payments	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/payments.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:09	313/313	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:09%20GMT	https://smarthr.co.in/demo/html/template/expenses.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/expenses.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:10	204425/204425	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/expenses	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/expenses.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:10	319/319	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:10%20GMT	https://smarthr.co.in/demo/html/template/provident-fund.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/provident-fund.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:10	227690/227690	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/provident-fund	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/provident-fund.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:10	310/310	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:10%20GMT	https://smarthr.co.in/demo/html/template/taxes.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/taxes.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:11	349887/349887	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:13%20GMT	https://smarthr.co.in/demo/html/template/taxes	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/taxes.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:11	315/315	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:11%20GMT	https://smarthr.co.in/demo/html/template/categories.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/categories.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:11	199876/199876	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:11%20GMT	https://smarthr.co.in/demo/html/template/categories	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/categories.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:11	312/312	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:11%20GMT	https://smarthr.co.in/demo/html/template/budgets.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/budgets.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:11	207492/207492	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:11%20GMT	https://smarthr.co.in/demo/html/template/budgets	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/budgets.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:12	320/320	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:12%20GMT	https://smarthr.co.in/demo/html/template/budget-expenses.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/budget-expenses.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:12	200723/200723	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:11%20GMT	https://smarthr.co.in/demo/html/template/budget-expenses	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/budget-expenses.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:12	320/320	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:12%20GMT	https://smarthr.co.in/demo/html/template/budget-revenues.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/budget-revenues.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:12	200785/200785	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:11%20GMT	https://smarthr.co.in/demo/html/template/budget-revenues	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/budget-revenues.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:12	320/320	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:12%20GMT	https://smarthr.co.in/demo/html/template/employee-salary.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/employee-salary.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:13	246391/246391	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:11%20GMT	https://smarthr.co.in/demo/html/template/employee-salary	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/employee-salary.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:13	312/312	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:13%20GMT	https://smarthr.co.in/demo/html/template/payslip.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/payslip.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:13	193257/193257	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/payslip	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/payslip.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:13	312/312	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:13%20GMT	https://smarthr.co.in/demo/html/template/payroll.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/payroll.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:13	199593/199593	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/payroll	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/payroll.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:14	311/311	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:14%20GMT	https://smarthr.co.in/demo/html/template/assets.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/assets.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:14	336/336	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Mar%202025%2007:11:14%20GMT	https://smarthr.co.in/demo/html/template/assets	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/assets	(from https://smarthr.co.in/demo/html/template/index)
08:11:14	279/279	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2024%20Mar%202025%2007:11:14%20GMT	https://smarthr.co.in/demo/html/template/assets/	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/assets/index.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:14	321/321	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:14%20GMT	https://smarthr.co.in/demo/html/template/asset-categories.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/asset-categories.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:15	199603/199603	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:05%20GMT	https://smarthr.co.in/demo/html/template/asset-categories	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/asset-categories.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:15	318/318	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:15%20GMT	https://smarthr.co.in/demo/html/template/knowledgebase.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/knowledgebase.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:18	209862/209862	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/knowledgebase	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/knowledgebase.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:18	310/310	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:15%20GMT	https://smarthr.co.in/demo/html/template/users.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/users.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:18	224512/224512	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:13%20GMT	https://smarthr.co.in/demo/html/template/users	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/users.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:18	322/322	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:18%20GMT	https://smarthr.co.in/demo/html/template/roles-permissions.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/roles-permissions.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:21	202718/202718	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/roles-permissions	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/roles-permissions.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:21	320/320	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:19%20GMT	https://smarthr.co.in/demo/html/template/expenses-report.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/expenses-report.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:21	200056/200056	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/expenses-report	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/expenses-report.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:22	319/319	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:22%20GMT	https://smarthr.co.in/demo/html/template/invoice-report.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/invoice-report.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:22	208384/208384	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/invoice-report	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/invoice-report.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:22	319/319	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:22%20GMT	https://smarthr.co.in/demo/html/template/payment-report.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/payment-report.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:22	208519/208519	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/payment-report	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/payment-report.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:22	319/319	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:22%20GMT	https://smarthr.co.in/demo/html/template/project-report.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/project-report.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:23	216721/216721	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/project-report	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/project-report.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:23	316/316	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:23%20GMT	https://smarthr.co.in/demo/html/template/task-report.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/task-report.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:23	359269/359269	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:13%20GMT	https://smarthr.co.in/demo/html/template/task-report	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/task-report.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:23	316/316	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:23%20GMT	https://smarthr.co.in/demo/html/template/user-report.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/user-report.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:24	209937/209937	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:13%20GMT	https://smarthr.co.in/demo/html/template/user-report	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/user-report.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:24	320/320	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:24%20GMT	https://smarthr.co.in/demo/html/template/employee-report.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/employee-report.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:24	212241/212241	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:11%20GMT	https://smarthr.co.in/demo/html/template/employee-report	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/employee-report.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:24	319/319	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:24%20GMT	https://smarthr.co.in/demo/html/template/payslip-report.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/payslip-report.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:25	204155/204155	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/payslip-report	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/payslip-report.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:25	322/322	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:25%20GMT	https://smarthr.co.in/demo/html/template/attendance-report.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/attendance-report.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:25	214585/214585	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:11%20GMT	https://smarthr.co.in/demo/html/template/attendance-report	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/attendance-report.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:25	317/317	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:25%20GMT	https://smarthr.co.in/demo/html/template/leave-report.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/leave-report.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:26	214438/214438	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/leave-report	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/leave-report.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:26	317/317	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:26%20GMT	https://smarthr.co.in/demo/html/template/daily-report.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/daily-report.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:26	208254/208254	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:11%20GMT	https://smarthr.co.in/demo/html/template/daily-report	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/daily-report.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:26	322/322	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:26%20GMT	https://smarthr.co.in/demo/html/template/security-settings.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/security-settings.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:26	204670/204670	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/security-settings	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/security-settings.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:27	326/326	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:27%20GMT	https://smarthr.co.in/demo/html/template/notification-settings.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/notification-settings.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:27	193130/193130	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/notification-settings	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/notification-settings.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:27	319/319	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:27%20GMT	https://smarthr.co.in/demo/html/template/connected-apps.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/connected-apps.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:27	191995/191995	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:11%20GMT	https://smarthr.co.in/demo/html/template/connected-apps	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/connected-apps.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:27	323/323	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:27%20GMT	https://smarthr.co.in/demo/html/template/bussiness-settings.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/bussiness-settings.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:28	206015/206015	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:11%20GMT	https://smarthr.co.in/demo/html/template/bussiness-settings	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/bussiness-settings.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:28	317/317	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:28%20GMT	https://smarthr.co.in/demo/html/template/seo-settings.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/seo-settings.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:28	194313/194313	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/seo-settings	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/seo-settings.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:28	326/326	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:28%20GMT	https://smarthr.co.in/demo/html/template/localization-settings.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/localization-settings.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:31	200258/200258	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/localization-settings	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/localization-settings.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:31	313/313	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:29%20GMT	https://smarthr.co.in/demo/html/template/prefixes.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/prefixes.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:32	192526/192526	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/prefixes	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/prefixes.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:32	316/316	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:32%20GMT	https://smarthr.co.in/demo/html/template/preferences.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/preferences.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:32	198041/198041	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/preferences	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/preferences.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:32	313/313	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:32%20GMT	https://smarthr.co.in/demo/html/template/language.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/language.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:32	213308/213308	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/language	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/language.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:33	328/328	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:33%20GMT	https://smarthr.co.in/demo/html/template/authentication-settings.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/authentication-settings.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:33	199004/199004	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:11%20GMT	https://smarthr.co.in/demo/html/template/authentication-settings	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/authentication-settings.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:33	316/316	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:33%20GMT	https://smarthr.co.in/demo/html/template/ai-settings.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/ai-settings.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:33	190164/190164	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:05%20GMT	https://smarthr.co.in/demo/html/template/ai-settings	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/ai-settings.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:34	320/320	---MC-	302	error ('Found')	text/html	date:Mon,%2024%20Mar%202025%2007:11:34%20GMT	https://smarthr.co.in/demo/html/template/salary-settings.html	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/salary-settings.html	(from https://smarthr.co.in/demo/html/template/index)
08:11:34	198205/198205	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2012:51:12%20GMT	https://smarthr.co.in/demo/html/template/salary-settings	C:/My%20Web%20Sites/SmartHr/smarthr.co.in/demo/html/template/salary-settings.html	(from https://smarthr.co.in/demo/html/template/index)
